paper_id,conference,analysis_stratum,kind,label,page,module,placement,width,purpose,caption_words,caption_moves,caption_headline_bold,caption_self_contained,caption_main_finding,types,panels,series,legend_items,annotations,data_marks_estimate,complexity,font_family,font_family_class,font_size_min,font_size_median,font_size_max,font_weight,font_style,typography_provenance,typography_confidence,color_mode,color_count,palette_hex,color_provenance,redundant_encoding,grayscale_safe,rendering,x_scale,y_scale,grid,legend_present,legend_placement,shared_legend,direct_labels,marker_types,line_styles,hatching,reference_lines,uncertainty_display,line_width_pt,table_rows,table_columns,table_header_levels,table_row_groups,decimal_precision,table_rules,highlighting,table_uncertainty,table_uncertainty_modes
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 4,7,results,main,page_width,main_comparison|efficiency_cost|ablation,53,title|setup|encoding_key|comparison|abbreviation_definition|appendix_pointer,0,0,0,line,3,4,4,7,55,3,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,4.5,6.5,8.5,regular|bold,roman|italic,rendered_estimate,high,categorical,4,#777777|#D62728|#2F75B5|#8E63CE,rendered_estimate,1,0,raster,linear,linear,both,1,inside each panel,False,0,2,2,0,2,none,1.0,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 5,8,ablation,main,inset,ablation|mechanism,8,title|setup,0,0,0,scatter,1,3,3,0,18,2,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.0,6.5,8.5,regular|bold,roman|italic,rendered_estimate,high,categorical,3,#59A14F|#D62728|#2F75B5,rendered_estimate,1,0,raster,linear,linear,both,1,lower-left,False,0,1,0,0,0,none,1.0,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 6,8,ablation,main,inset,ablation|mechanism|experimental_design,8,title|setup|abbreviation_definition,0,0,0,heatmap|matrix,1,4,0,16,16,3,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.0,6.5,8.0,regular|bold,roman|italic,rendered_estimate,high,sequential,5,#F6EFA6|#B4DDB4|#4FC3C1|#2C7FB8|#0B3C5D,rendered_estimate,1,0,raster,categorical,categorical,none,0,,False,1,0,0,0,0,none,,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 7,9,results,main,page_width,main_comparison|efficiency_cost|robustness,25,title|setup|comparison,0,0,0,line,4,10,5,15,70,4,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,4.5,6.5,8.5,regular|bold,roman|italic,rendered_estimate,high,categorical,5,#D62728|#2F75B5|#777777|#A65E2E|#111111,rendered_estimate,1,0,raster,linear,linear,both,1,inside panels; local legends,False,0,1,2,0,0,none,1.0,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 8,9,ablation,main,inset,ablation|theory_mechanism|efficiency_cost,17,title|setup|encoding_key|abbreviation_definition,0,0,0,line,2,4,3,4,44,3,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.0,6.5,8.5,regular|bold,roman|italic,rendered_estimate,high,mixed,5,#2F75B5|#D62728|#777777|#59A14F|#8E63CE,rendered_estimate,1,0,raster,log,linear,both,1,inside each panel,False,0,1,2,0,2,none,1.0,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 9,22,appendix C / negative guidance analysis,appendix,page_width,ablation|failure|robustness,19,title|setup|comparison|abbreviation_definition,0,0,0,line,3,3,0,3,28,3,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.0,7.0,9.0,regular|bold,roman|italic,rendered_estimate,high,categorical,1,#2F75B5,rendered_estimate,1,1,raster,linear,linear,both,0,,False,0,1,1,0,0,none,1.0,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 10,25,appendix D.1 efficiency analysis,appendix,inset,efficiency_cost|reproduction,19,title|setup|abbreviation_definition,0,1,0,line,2,3,3,0,42,3,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.0,6.5,8.5,regular|bold,roman|italic,rendered_estimate,high,categorical,3,#D62728|#2F75B5|#2CA02C,rendered_estimate,1,0,raster,linear,linear,both,1,upper-right inside each panel,True,0,1,1,0,0,none,1.0,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 11,25,appendix D.2 robust scaling in δ,appendix,inset,efficiency_cost|robustness|reproduction,14,title|setup,0,0,0,line,1,7,7,0,45,3,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.0,6.5,8.5,regular|bold,roman|italic,rendered_estimate,high,categorical,7,#2CA02C|#D62728|#2F75B5|#9467BD|#8C564B|#111111|#777777,rendered_estimate,1,0,raster,linear,linear,both,1,"inside panel, lower/center",False,0,1,1,0,0,none,1.0,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 12,25,appendix D.3 diversity analysis,appendix,inset,robustness|failure|ablation,11,title|setup,0,1,0,line,2,2,2,0,40,3,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.0,6.5,8.5,regular|bold,roman|italic,rendered_estimate,high,categorical,2,#2F75B5|#777777,rendered_estimate,1,0,raster,log,linear,both,1,inside panels,True,0,1,2,0,1,none,1.0,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 13,26,appendix D.4 SDXL DDIM-50,appendix,inset,ablation|robustness,6,title|setup|abbreviation_definition,0,0,0,line,1,2,0,2,28,2,DejaVu Sans|DejaVu Sans Mono|Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.0,6.5,8.5,regular|bold,roman|italic,rendered_estimate,high,categorical,2,#2CA02C|#9467BD,rendered_estimate,1,0,raster,log,linear,both,0,,False,1,1,2,0,2,none,1.0,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,figure,Figure 14,27,appendix D.5 sample comparison,appendix,page_width,qualitative_evidence|main_comparison|robustness,11,title|setup,0,0,0,qualitative_grid|image_montage,8,4,0,6,40,5,ArialMT|Nimbus Roman No9 L|Computer Modern math,times_like_serif,5.0,7.0,9.0,regular|bold,roman|italic,mixed,high,mixed,10,#2F6DB0|#2CA02C|#D62728|#E7B416|#FFFFFF|#333333|#BDBDBD|#111111|#8C6BB1|#55A868,rendered_estimate,1,0,mixed,none,none,none,0,,False,1,,,0,0,none,,,,,,,,,,
icml-2026-2801956159d6,ICML,spotlight,table,Table 1,1,introduction,main,single_column,headline|experimental_design,51,title|setup|encoding_key|abbreviation_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,8.0,8.0,8.0,mixed,,pdf_object,high,mixed,,,,,,,,,,,,,,,,,,,,4,5,2,0,,booktabs,text_color,No uncertainty; binary/ternary capability symbols only.,point_only_or_undefined
icml-2026-2801956159d6,ICML,spotlight,table,Table 2,6,results,main,page_width,headline|main_comparison|efficiency_cost,73,title|setup|encoding_key|comparison|abbreviation_definition|uncertainty_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.5,7.5,8.0,mixed,,pdf_object,high,mixed,,,,,,,,,,,,,,,,,,,,17,8,2,3,3,booktabs,bold|cell_color,No SD/SE/CI or significance markers. Performance averages four images per prompt; cost averages generation of four images per run on one A100. OOM* rows use sequential batch size 1 over four runs.,unclassified
icml-2026-2801956159d6,ICML,spotlight,table,Table 3,7,results,main,inset,main_comparison|robustness,13,title|setup|abbreviation_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.5,7.5,8.0,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,4,4,1,0,3,booktabs,bold,No uncertainty or error bars; one point estimate per n.,point_only_or_undefined
icml-2026-2801956159d6,ICML,spotlight,table,Table 4,7,results,main,inset,main_comparison|robustness,24,title|setup|encoding_key|abbreviation_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.5,7.5,8.0,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,4,4,1,0,3,booktabs,bold,No uncertainty; counts and ring metrics are single reported values per n.,point_only_or_undefined
icml-2026-2801956159d6,ICML,spotlight,table,Table 5,8,results,main,inset,main_comparison|ablation,18,title|setup|encoding_key|abbreviation_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.5,7.5,8.0,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,9,6,1,2,3,booktabs,bold,No uncertainty; DPO rows mark time with * because fine-tuning costs are excluded.,point_only_or_undefined
icml-2026-2801956159d6,ICML,spotlight,table,Table 6,8,ablation,main,inset,ablation|main_comparison,30,title|setup|encoding_key|comparison|abbreviation_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.5,7.5,8.0,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,6,6,2,0,4,booktabs,bold,No uncertainty; point estimates from the fixed DPM-5/n=50 setting.,point_only_or_undefined
icml-2026-2801956159d6,ICML,spotlight,table,Table 7,8,results,main,inset,main_comparison|failure,18,title|setup|comparison|abbreviation_definition,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.5,7.5,8.0,mixed,,pdf_object,high,mixed,,,,,,,,,,,,,,,,,,,,4,4,1,0,3,booktabs,bold|cell_color,No uncertainty; single ImageReward/CLIP/HPS point estimates.,point_only_or_undefined
icml-2026-2801956159d6,ICML,spotlight,table,Table 8,9,results,main,single_column,main_comparison|efficiency_cost,34,title|setup|comparison|abbreviation_definition,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.5,7.5,8.0,mixed,,pdf_object,high,mixed,,,,,,,,,,,,,,,,,,,,6,8,1,3,3,booktabs,bold|cell_color,No uncertainty; ImageReward averages are reported for each method × N setting.,point_only_or_undefined
icml-2026-2801956159d6,ICML,spotlight,table,Table 9,25,appendix D.1,appendix,inset,efficiency_cost|reproduction,13,title|setup|abbreviation_definition|appendix_pointer,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,8.0,8.0,8.0,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,4,2,1,0,2,booktabs,bold,No uncertainty; component wall-clock costs are single reported values in seconds.,point_only_or_undefined
icml-2026-2801956159d6,ICML,spotlight,table,Table 10,26,appendix D.4,appendix,page_width,main_comparison|robustness|efficiency_cost,7,title|appendix_pointer,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.5,7.5,8.0,mixed,,pdf_object,high,mixed,,,,,,,,,,,,,,,,,,,,13,8,2,1,3,booktabs,bold|cell_color,No uncertainty; SDXL DDIM-50 point estimates. OOM* denotes the same sequential batch-1 convention established in Table 2.,point_only_or_undefined
icml-2026-2b91f2863fcf,ICML,spotlight,figure,Figure 1,1,introduction,main,single_column,headline|method_interface|theory_mechanism,87,title|setup|encoding_key|comparison|main_finding,0,1,1,line|conceptual_diagram,3,3,6,8,30,4,Nimbus Roman No9 L|Computer Modern|DejaVu Sans,times_like_serif,6,8,10,regular|bold,roman|italic,mixed,medium,mixed,7,#D62728|#FF7F0E|#1F77B4|#606060|#2CA02C|#000000|#FFFFFF,rendered_estimate,1,0,raster,linear,linear,both,1,lower-right,False,1,2,3,0,0,none,1.2,,,,,,,,,
icml-2026-2b91f2863fcf,ICML,spotlight,figure,Figure 2,6,results,main,page_width,qualitative_evidence|main_comparison,46,title|setup|comparison|main_finding,0,0,1,qualitative_grid|image_montage,25,5,0,5,25,5,Nimbus Roman No9 L|Computer Modern|DejaVu Sans,times_like_serif,6,8,10,regular|bold,roman|italic,mixed,medium,not_applicable,0,,rendered_estimate,1,0,raster,none,none,none,0,,False,1,0,0,0,0,none,,,,,,,,,,
icml-2026-2b91f2863fcf,ICML,spotlight,figure,Figure 3,7,results,main,page_width,main_comparison|qualitative_evidence|robustness,28,title|setup|encoding_key|comparison|main_finding,0,0,1,bar,8,3,3,96,96,5,Nimbus Roman No9 L|Computer Modern|DejaVu Sans,times_like_serif,6,8,10,regular|bold,roman|italic,mixed,medium,categorical,3,#A6CEE3|#E6E6E6|#FDD0A2,rendered_estimate,0,0,vector,categorical,linear,y,1,top-center,True,1,0,0,0,0,none,,,,,,,,,,
icml-2026-2b91f2863fcf,ICML,spotlight,figure,Figure 4,8,ablation,main,single_column,ablation|robustness,9,title,0,0,0,line,4,3,3,0,100,4,Nimbus Roman No9 L|Computer Modern|DejaVu Sans,times_like_serif,6,8,10,regular|bold,roman|italic,mixed,medium,categorical,3,#1F77B4|#FF7F0E|#2CA02C,rendered_estimate,0,0,vector,linear,linear,both,1,upper-right,False,0,1,1,0,0,none,0.9,,,,,,,,,
icml-2026-2b91f2863fcf,ICML,spotlight,figure,Figure 5,8,ablation,main,single_column,ablation|robustness|efficiency_cost,8,title,0,0,0,line,2,2,2,0,28,3,Nimbus Roman No9 L|Computer Modern|DejaVu Sans,times_like_serif,6,8,10,regular|bold,roman|italic,mixed,medium,categorical,2,#FF7F0E|#1F77B4,rendered_estimate,0,0,vector,linear,linear,both,1,upper-right,False,0,1,1,0,0,none,0.9,,,,,,,,,
icml-2026-2b91f2863fcf,ICML,spotlight,figure,Figure 6,18,appendix,appendix,page_width,qualitative_evidence|robustness|failure,59,title|setup|encoding_key|comparison|main_finding,1,0,1,qualitative_grid|image_montage,30,2,0,30,30,5,Nimbus Roman No9 L|Computer Modern|DejaVu Sans,times_like_serif,6,8,10,regular|bold,roman|italic,mixed,medium,mixed,3,#FF9800|#4CAF50|#000000,rendered_estimate,1,0,raster,none,none,none,0,,False,1,0,0,0,0,none,,,,,,,,,,
icml-2026-2b91f2863fcf,ICML,spotlight,figure,Figure 7,19,appendix,appendix,page_width,qualitative_evidence|robustness|failure,55,title|setup|encoding_key|comparison|main_finding,1,0,1,qualitative_grid|image_montage,30,2,0,30,30,5,Nimbus Roman No9 L|Computer Modern|DejaVu Sans,times_like_serif,6,8,10,regular|bold,roman|italic,mixed,medium,mixed,3,#FF9800|#4CAF50|#000000,rendered_estimate,1,0,raster,none,none,none,0,,False,1,0,0,0,0,none,,,,,,,,,,
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 1,7,results,main,page_width,headline|main_comparison,26,title|setup|comparison,1,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,7.8,7.8,8.0,bold,,mixed,high,mixed,,,,,,,,,,,,,,,,,,,,36,9,1,6,2,booktabs,bold|cell_color,"No uncertainty, confidence interval, or seed-level dispersion is shown; all entries are point estimates with metric-direction arrows.",point_only_or_undefined
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 2,8,ablation,main,single_column,ablation|efficiency_cost,9,title|setup,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.0,8.0,8.2,bold,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,5,6,1,0,2,booktabs,bold,No uncertainty or interval is shown; latency is a relative multiplier rather than an absolute time.,point_only_or_undefined
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 3,8,ablation,main,single_column,ablation|robustness,7,title|setup,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.0,8.0,8.2,bold,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,5,5,1,0,2,booktabs,bold,"No uncertainty, interval or replicate information is shown; rows are point estimates for one SD-XL setting.",point_only_or_undefined
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 4,8,ablation,main,single_column,ablation|main_comparison,8,title|setup|comparison,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.0,8.0,8.2,bold,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,4,4,1,0,2,booktabs,bold,No uncertainty or interval is shown; the tuned CFG rows are single point estimates.,point_only_or_undefined
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 5,13,appendix,appendix,single_column,dataset|reproduction,11,title|setup,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.3,8.3,8.3,regular,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,3,4,1,0,0,booktabs,none,"No uncertainty is applicable: this is a protocol and sample-count inventory, not an estimator table.",point_only_or_undefined
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 6,13,appendix,appendix,inset,experimental_design|reproduction,9,title|setup,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.2,8.2,8.2,regular,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,7,3,1,3,,booktabs,none,No uncertainty is applicable; rows are fixed hyperparameters and numerical safeguards.,point_only_or_undefined
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 7,13,appendix,appendix,inset,experimental_design|reproduction,12,title|setup,0,1,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.2,8.2,8.2,regular,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,6,2,1,0,,booktabs,none,No uncertainty is applicable; the table records fixed settings.,point_only_or_undefined
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 8,14,appendix,appendix,single_column,main_comparison|reproduction,35,title|setup|comparison|uncertainty_definition|main_finding,1,0,1,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.5,8.5,8.5,regular,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,4,7,1,0,,booktabs,bold,"Win-rate columns include 95% C.I.; §E.3 states a two-sided binomial test of H₀:p=0.5 and reports Fleiss’ κ and p-values. The intervals are pooled across 2,960 trials and no per-model interval is shown.",repeat_count_only
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 9,15,appendix,appendix,single_column,main_comparison|robustness,42,title|setup|comparison|main_finding,1,0,1,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.5,8.5,8.5,bold,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,8,5,1,2,1,booktabs,bold|italic,"No confidence interval, error bar or explicit variance statistic is shown; each percentage partition sums to 100%, with N=100 pairs per baseline/model described in §E.4 rather than in the table.",unclassified
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 10,16,appendix,appendix,inset,ablation|robustness|main_comparison,53,title|setup|comparison|main_finding,1,0,1,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.5,8.5,8.5,regular,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,6,5,1,3,2,booktabs,bold,"No uncertainty, interval or seed-level dispersion is shown; values are point estimates for SD-XL.",point_only_or_undefined
icml-2026-2b91f2863fcf,ICML,spotlight,table,Table 11,17,appendix,appendix,single_column,ablation|robustness,17,title|setup|comparison|main_finding,1,0,1,table,1,,,,,,Nimbus Roman No9 L|Computer Modern,times_like_serif,8.5,8.5,8.5,regular,,mixed,high,grayscale,,,,,,,,,,,,,,,,,,,,5,6,1,0,2,booktabs,bold,No uncertainty or interval is shown; rows are point estimates for SD-XL at w=15.,point_only_or_undefined
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 1,1,introduction,main,page_width,headline|method_interface|experimental_design,61,title|setup|encoding_key|comparison|main_finding,0,1,1,conceptual_diagram|line,3,4,0,16,40,4,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,6.0,7.5,10.0,regular|medium|bold,roman|italic|monospace,pdf_object,medium,mixed,5,#1F3A5F|#E4862C|#63A6C8|#8BC5DE|#D8E6EF,rendered_estimate,1,0,mixed,categorical,linear,both,0,,False,1,1,4,0,0,none,1.2,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 2,3,method,main,page_width,method_interface|mechanism|experimental_design,113,title|setup|encoding_key,0,1,0,architecture|pipeline|conceptual_diagram,3,,0,30,20,4,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,6.0,7.5,10.0,regular|medium|bold,roman|italic|monospace,pdf_object,medium,mixed,6,#2E75B6|#C83E4D|#6AA84F|#7C4DFF|#E6B8AF|#F4F1EA,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,2,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 3,4,method,main,single_column,dataset|experimental_design,14,title|setup,0,0,0,other,2,,0,24,30,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,6.0,7.5,10.0,regular|medium|bold,roman|italic|monospace,pdf_object,medium,categorical,6,#4C78A8|#F58518|#54A24B|#E45756|#B279A2|#BAB0AC,rendered_estimate,1,0,mixed,categorical,none,none,0,,False,1,,0,0,0,none,0.8,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 4,8,results,main,page_width,robustness|main_comparison,12,title|comparison,0,0,0,line,3,4,4,18,72,4,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,6.0,7.5,10.0,regular|medium|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#B9DCE9|#2F9EBB|#1F5A75|#F28E2B,rendered_estimate,1,0,mixed,categorical,linear,both,1,底部居中的共享 legend,True,0,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 5,18,appendix,appendix,page_width,qualitative_evidence|robustness,17,title|comparison,0,0,0,box|bar,2,4,5,14,42,4,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.8,7.0,9.5,regular|bold,roman|italic,pdf_object,medium,mixed,5,#1B9E8A|#F4A261|#5DADE2|#7BAFD4|#A7CBE8,rendered_estimate,1,0,mixed,categorical,linear,y,1,各 panel 顶部,False,0,1,2,0,0,multiple,0.9,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 6,18,appendix,appendix,single_column,mechanism|failure|robustness,10,title|comparison,0,0,0,bar,1,4,4,3,12,2,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.8,7.0,9.5,regular|bold,roman|italic,pdf_object,medium,sequential,4,#1F4E79|#5B9BD5|#9DC3E6|#D9EAF7,rendered_estimate,1,1,mixed,categorical,linear,y,1,图顶端,False,0,,0,0,0,none,0.8,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 7,23,appendix,appendix,page_width,experimental_design|reproduction,7,title|setup,0,0,0,other,1,,0,12,0,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.4,7.0,10.0,regular|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#C00000|#FCEFF0|#666666|#FFFFFF,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 8,25,appendix,appendix,page_width,method_interface|qualitative_evidence|reproduction,36,title|setup|encoding_key,0,1,0,image_montage|qualitative_grid|other,4,,0,14,4,4,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.8,7.0,9.5,regular|bold,roman|italic,pdf_object,medium,mixed,5,#C00000|#FCEFF0|#777777|#E5E5E5|#FFFFFF,rendered_estimate,1,1,mixed,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 9,26,appendix,appendix,page_width,experimental_design|reproduction,8,title|setup,0,0,0,other,1,,0,12,0,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.4,7.0,10.0,regular|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#C00000|#FCEFF0|#666666|#FFFFFF,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 10,27,appendix,appendix,page_width,method_interface|qualitative_evidence|reproduction,18,title|setup|appendix_pointer,0,1,0,qualitative_grid|other,4,,0,18,0,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.4,7.0,10.0,regular|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#C00000|#FCEFF0|#666666|#FFFFFF,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 11,28,appendix,appendix,page_width,experimental_design|reproduction,8,title|setup,0,0,0,other,1,,0,12,0,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.4,7.0,10.0,regular|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#C00000|#FCEFF0|#666666|#FFFFFF,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 12,30,appendix,appendix,page_width,experimental_design|reproduction,7,title|setup,0,0,0,qualitative_grid|other,2,,0,12,0,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.4,7.0,10.0,regular|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#C00000|#FCEFF0|#666666|#FFFFFF,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 13,31,appendix,appendix,page_width,method_interface|reproduction,6,title|setup,0,0,0,other,1,,0,12,0,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.4,7.0,10.0,regular|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#C00000|#FCEFF0|#666666|#FFFFFF,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 14,32,appendix,appendix,page_width,experimental_design|reproduction,8,title|setup,0,0,0,other,1,,0,12,0,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.4,7.0,10.0,regular|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#C00000|#FCEFF0|#666666|#FFFFFF,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 15,34,appendix,appendix,page_width,experimental_design|dataset,6,title|setup,0,0,0,qualitative_grid|other,2,,0,12,0,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.4,7.0,10.0,regular|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#C00000|#FCEFF0|#666666|#FFFFFF,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
icml-2026-2d22f08859e8,ICML,spotlight,figure,Figure 16,35,appendix,appendix,page_width,method_interface|reproduction,6,title|setup,0,0,0,other,1,,0,12,0,3,Nimbus Roman No9 L|Computer Modern math|NimbusMonoPS,times_like_serif,5.4,7.0,10.0,regular|bold,roman|italic|monospace,pdf_object,medium,categorical,4,#C00000|#FCEFF0|#666666|#FFFFFF,rendered_estimate,1,1,vector,none,none,none,0,,False,1,,1,0,0,none,1.0,,,,,,,,,
