paper_id,conference,analysis_stratum,sample_cohort,figures,tables,visual_objects,caption_found,caption_coverage,caption_words_mean,caption_words_median,caption_headline_bold_share,caption_setup_share,caption_encoding_key_share,caption_main_finding_share,caption_uncertainty_share,internal_font_size_median,dominant_palette_hex,color_object_share,single_column_share,page_or_double_width_share,pdf_fonts
iclr-2026-c5caee9922e5,ICLR,oral,foundation_200,6,10,16,16,1.0,24.438,12.0,0.0,0.5,0.0625,0.1875,0.125,9.963,#FADBDF|#D4D7AD|#D4F4F2|#809BB7|#979DBA|#6E78AA|#8CB9C4|#C1B4C7,0.375,0.5625,0.375,CMEX10|CMEX7|CMMI10|CMMI5|CMMI7|CMR10|CMR5|CMR7|CMSY10|CMSY5|CMSY6|CMSY7|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|rsfs10|rsfs7
iclr-2026-c6856f20a2f5,ICLR,oral,foundation_200,12,9,21,18,0.857143,72.722,64.0,0.277778,1.0,0.333333,0.555556,0.0,9.963,#BFFFBF|#FFBFBF|#574C45|#636455|#9B7373|#FF6363|#6F685C|#4A433C,0.47619,0.190476,0.52381,ArialMT|BeraSansMono-Bold|BeraSansMono-Roman|CMBX10|CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR5|CMR7|CMSY10|CMSY5|CMSY7|DejaVuSans|DejaVuSans-Oblique|IMFCTT1-u04|IMFCTT1-u30|IMFCTT1-u4e|IMFCTT1-u51|IMFCTT1-u54|IMFCTT1-u55|IMFCTT1-u57|IMFCTT1-u59|IMFCTT1-u5b|IMFCTT1-u5c|IMFCTT1-u5d|IMFCTT1-u5e|IMFCTT1-u62|IMFCTT1-u65|IMFCTT1-u66|IMFCTT1-u67|IMFCTT1-u6b|IMFCTT1-u72|IMFCTT1-u73|IMFCTT1-u75|IMFCTT1-u76|IMFCTT1-u7f|IMFCTT1-u80|IMFCTT1-u82|IMFCTT1-u84|IMFCTT1-u88|IMFCTT1-u96|MSBM10|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,1,4,5,5,1.0,38.8,38.0,0.6,0.6,0.2,0.8,0.0,8.911,#FFFBDF|#1F77B4|#2CA02C|#FF7F0E|#C8D09C|#164E5F|#A54921|#FF9157,0.8,0.4,0.4,CMEX10|CMMI10|CMMI5|CMMI7|CMMI9|CMR10|CMR12|CMR7|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
iclr-2026-cdc551019493,ICLR,oral,foundation_200,16,24,40,40,1.0,25.1,15.0,0.175,0.375,0.025,0.25,0.075,5.089,#FFCCCC|#CCE6FF|#A7BCFF|#FEF4ED|#D45D00|#E59F01|#A3B8FF|#2E34FF,0.9,0.35,0.375,CMBSY10|CMBX10|CMBX9|CMEX10|CMEX7|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CambriaMath|ComicSansMS|ComicSansMS-Bold|ComicSansMS-BoldItalic|DejaVuSans|DejaVuSans-Bold|Dingbats|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRB1000|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
iclr-2026-ced84acacce8,ICLR,oral,replication_200,13,0,13,13,1.0,33.0,20.0,0.0,0.307692,0.076923,0.230769,0.153846,3.285,#DCEAF7|#215F9A|#95BEE0|#76A7CE|#C0C6D5|#196089|#68828D|#D5E3ED,0.769231,0.384615,0.615385,AppleColorEmoji|Arial-BoldMT|ArialMT|CMBX10|CMBX7|CMBX9|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB9|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTT10|Calibri-BoldItalic|CambriaMath|DejaVuSans|DejaVuSans-Bold|DejaVuSans-BoldOblique|DejaVuSans-Oblique|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPSMT
iclr-2026-d2112f671397,ICLR,oral,replication_200,16,0,16,16,1.0,64.875,63.5,0.75,0.5,0.6875,0.5,0.0,9.207,#009848|#32A7AA|#4C4F3F|#DBFAF7|#D8456A|#BCE7D8|#E7E4D3|#A0C965,1.0,0.0625,0.9375,CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR7|CMSY10|CMSY7|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|[none]
iclr-2026-d548949c4ba4,ICLR,oral,foundation_200,8,20,28,28,1.0,21.929,12.0,0.035714,0.285714,0.071429,0.0,0.0,9.963,#BF3D3D|#CFE1F2|#9372B1|#5F4448|#D683BC|#DC7E31|#7B6481|#F3BFC0,0.321429,0.321429,0.5,CMBX10|CMEX10|CMMI10|CMMI5|CMMI7|CMMI9|CMR10|CMR7|CMR9|CMSY10|CMSY6|CMSY7|MSBM10|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM1000|[none]
iclr-2026-d8ed6882cb29,ICLR,oral,replication_200,7,18,25,25,1.0,49.72,45.0,0.0,0.56,0.12,0.24,0.12,8.966,#FFD1D1|#C8E6C9|#735E5E|#E5BBBB|#7C8677|#F9EDD1|#FBD392|#D9EAF3,0.68,0.04,0.64,AppleColorEmoji|ArialMT|CMBX10|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Oblique|FontAwesome|Inconsolatazi4-Bold|Inconsolatazi4-Regular|Menlo-Regular|Monaco|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Optima-Bold|Optima-Regular|STIXGeneral-Italic|STIXGeneral-Regular
iclr-2026-d930d9c23cc7,ICLR,oral,foundation_200,23,75,98,98,1.0,20.898,20.0,0.0,0.571429,0.061224,0.142857,0.0,7.982,#D8383A|#96C37D|#2F7FC1|#C4D7B5|#D53E40|#5592BA|#DF5F61|#CBAC94,0.387755,0.163265,0.408163,CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR5|CMR7|CMSY10|CMSY6|CMSY7|CMSY9|Dingbats|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu
iclr-2026-d99017a21fe7,ICLR,oral,foundation_200,5,7,12,12,1.0,50.667,42.5,0.5,0.583333,0.333333,0.416667,0.25,9.963,#5B9BCB|#B1D3E7|#8CBEDD|#E7A36E|#405F7C|#F8EDDF|#8AA0B1|#F9D8B7,0.583333,0.333333,0.583333,AppleColorEmoji|CMBX10|CMEX10|CMMI10|CMMI7|CMR10|CMR7|CMSY10|CMSY5|CMSY6|CMSY7|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|MSBM10|Menlo-Bold|Menlo-Regular|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|NimbusSanL-Bold|NimbusSanL-Regu|PingFangSC-Semibold|Tahoma-Bold|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
iclr-2026-db71b40c7495,ICLR,oral,replication_200,14,6,20,20,1.0,28.15,21.5,0.6,0.25,0.05,0.4,0.0,9.963,#FDEFEB|#FEEFEB|#FEF1ED|#FEF2EE|#E3F2D9|#683539|#EAADAE|#50AE7D,0.75,0.35,0.65,Arial-Black|CMBX10|CMBX9|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|Calibri|Calibri-Bold|Calibri-BoldItalic|Calibri-Italic|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM0700|SFRM1000|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
iclr-2026-dba10825e0af,ICLR,oral,foundation_200,8,5,13,13,1.0,44.077,36.0,0.0,0.692308,0.076923,0.461538,0.0,9.963,#15D69B|#0CD79F|#5E87C5|#5E87C4|#3C79A6|#CDE3F8|#EFF1DB|#EFE0E2,0.615385,0.076923,0.846154,AppleColorEmoji|Arial-BoldMT|CMBSY5|CMBSY7|CMBX10|CMBX7|CMEX10|CMMI10|CMMI5|CMMI7|CMMIB10|CMMIB7|CMR10|CMR5|CMR7|CMSY10|CMSY5|CMSY6|CMSY7|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
iclr-2026-dc06dcfe9933,ICLR,oral,foundation_200,5,5,10,10,1.0,51.4,46.0,0.0,0.4,0.4,0.4,0.0,9.963,#063263|#BAD3CD|#539C95|#FF9A42|#C36C4D|#76BB8C|#F6C29D|#EEEEE4,0.9,0.0,1.0,CMBSY7|CMBX10|CMEX10|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMR10|CMR12|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY8|CMSY9|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
iclr-2026-dc7ecb0275a2,ICLR,oral,replication_200,23,5,28,28,1.0,27.464,24.0,0.0,0.214286,0.142857,0.285714,0.071429,6.974,#FFE5CE|#FFF6E8|#B9D6C7|#E6F2F7|#FBDADA|#FFF7E9|#DDFADD|#B39A9D,0.571429,0.214286,0.785714,CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CanvaSans-Bold|CanvaSans-BoldItalic|CanvaSans-Regular|CanvaSans-RegularItalic|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|DejaVuSerif|DejaVuSerif-Bold|Dingbats|FontAwesome5Brands-Regular|LiberationSans|LiberationSans-Bold|MSBM10|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SourceHanSerifSC|SourceHanSerifSC-Bold|SourceHanSerifSC-Regular|TimesNRMTPro|TimesNRMTPro-Bold
iclr-2026-ddc69d973093,ICLR,oral,foundation_200,14,1,15,15,1.0,40.4,37.0,0.0,0.866667,0.2,0.066667,0.533333,9.963,#F8776E|#03BFC4|#F8766D|#04C0C5|#8BE0E2|#F3D7D4|#44CFD3|#D6EFF0,0.866667,0.0,1.0,CMBX10|CMBX5|CMBX6|CMBX9|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB5|CMMIB7|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|Helvetica|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Symbol
iclr-2026-de09352af556,ICLR,oral,foundation_200,13,13,26,26,1.0,44.615,33.0,0.076923,0.346154,0.0,0.192308,0.0,9.963,#CFEBF7|#D0D7F0|#DCEAF6|#D0D7EF|#89CDE9|#C1E3EB|#74A4BB|#9F4CA0,0.615385,0.192308,0.615385,CMBX10|CMBX9|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|F110|MSAM10|MSAM7|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
iclr-2026-dedfde9d7c99,ICLR,oral,replication_200,16,13,29,29,1.0,40.276,32.0,0.0,0.724138,0.206897,0.413793,0.034483,8.966,#B4D5CA|#B1D3C8|#E8F4FA|#61C2DE|#2F5277|#AD94AD|#FCE2BD|#87477B,0.517241,0.068966,0.862069,ArialMT|CIDFont+F1|CIDFont+F2|CIDFont+F3|CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR5|CMR7|CMSY10|CMSY5|CMSY6|CMSY7|DejaVuSans|FontAwesome|Google-Sans-18pt|GoogleSans18pt-Regular|MSBM10|MicrosoftYaHei|MicrosoftYaHei-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
iclr-2026-df25bb895158,ICLR,oral,replication_200,14,7,21,21,1.0,36.19,27.0,0.761905,0.428571,0.095238,0.238095,0.0,6.974,#E0F2F5|#E7F5F8|#487BB3|#5792C8|#A73145|#7AAAD0|#A0C2DF|#CBCEDD,0.761905,0.380952,0.619048,CMEX10|CMMI10|CMMI5|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|HelveticaNeue|HelveticaNeue-Bold|HelveticaNeue-BoldItalic|HelveticaNeue-Italic|HelveticaNeue-Medium|MSAM10|MSBM10|NimbusMonL-Bold|NimbusMonL-Regu|NimbusMonL-ReguObli|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRB0700
iclr-2026-df99a0fdd618,ICLR,oral,foundation_200,10,11,21,21,1.0,31.571,26.0,0.809524,0.380952,0.047619,0.428571,0.0,9.963,#4F4E3E|#43392E|#A9B6BD|#7C6451|#A38C79|#6A5F4B|#BCC9CD|#7C7A77,0.52381,0.190476,0.714286,Aptos|Arial-BoldMT|Arial-ItalicMT|ArialMT|CMBX10|CMBX7|CMMI10|CMMI5|CMMI7|CMR10|CMR5|CMR7|CMSY10|CMSY6|CMSY7|CMTT10|Dingbats|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
iclr-2026-dff0527cb8cf,ICLR,oral,foundation_200,6,8,14,14,1.0,37.714,27.5,0.0,0.357143,0.142857,0.428571,0.0,9.963,#D4E8FF|#C7E8AC|#FCFCCA|#E7F7E2|#8E8085|#8BBED9|#EFD4C9|#CEECCB,0.428571,0.142857,0.785714,CMBX10|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI10|CMTI7|DejaVuSans|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSAM10|MSAM7|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM1000
iclr-2026-e17153a60ea0,ICLR,oral,foundation_200,7,10,17,17,1.0,41.647,25.0,0.0,0.470588,0.176471,0.176471,0.176471,7.255,#FFD9D9|#FFFBCC|#D9D9FF|#E2DEDA|#ECC2B9|#C46B74|#EFB09A|#FEFCD8,0.705882,0.352941,0.352941,CMBX10|CMBX7|CMEX10|CMMI10|CMMI12|CMMI5|CMMI7|CMMIB10|CMMIB7|CMR10|CMR5|CMR7|CMSY10|CMSY5|CMSY6|CMSY7|CMTT10|CambriaMath|DejaVuSans|DengXian-Regular|MSAM10|MSBM10|MSBM7|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
iclr-2026-e6952544908b,ICLR,oral,foundation_200,4,0,4,4,1.0,68.0,64.5,0.0,0.25,1.0,0.75,0.0,6.994,#A4AAC0|#49AB91|#ECF6DD|#6A789F|#E6E486|#5B347A|#B7D3B5|#87D091,1.0,0.0,1.0,CMBX10|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Oblique|MSAM10|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
iclr-2026-e7be893c9452,ICLR,oral,foundation_200,9,4,13,13,1.0,51.0,54.0,0.692308,0.615385,0.307692,0.384615,0.0,5.322,#6B6BFF|#DEEBF7|#FEF2CE|#A6A6FF|#D1D1FF|#2727FF|#E5E5FF|#A13D9C,0.923077,0.153846,0.769231,AppleColorEmoji|CMEX10|CMMI10|CMMI6|CMMI7|CMMI9|CMR10|CMR7|CMR9|CMSY10|CMSY6|CMSY7|Calibri|Calibri-Bold|CambriaMath|ComicSansMS|DejaVuSans|DejaVuSans-Bold|DengXian-Regular|Dingbats|Helvetica|HelveticaNeue-Medium|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-ItalicMT
iclr-2026-e7ef44128dd8,ICLR,oral,foundation_200,3,9,12,12,1.0,50.417,46.5,0.833333,0.5,0.0,0.333333,0.083333,9.963,#EBFFEB|#F5EBFF|#EBF5FF|#FFF5E6|#69A3B6|#304343|#E9EDE6|#7A8661,0.416667,0.0,0.916667,CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR6|CMR7|CMSY10|CMSY6|CMSY7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM0600|SFRM0700|[none]
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,7,6,13,13,1.0,51.385,30.0,0.0,0.615385,0.307692,0.461538,0.0,8.966,#EDEDFF|#FFDEEF|#E2F0D9|#5B8DB8|#497194|#FFF2CC|#99766A|#C8CB8F,0.769231,0.230769,0.538462,CMBX10|CMEX10|CMMI10|CMMI7|CMR10|CMR7|CMSY10|CMSY6|CMSY7|DejaVuSans|DejaVuSerif|FontAwesome5Brands-Regular|FontAwesome5Free-Solid|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldMT
iclr-2026-e943a2f002d1,ICLR,oral,replication_200,7,8,15,15,1.0,34.067,13.0,0.0,0.266667,0.066667,0.2,0.0,8.966,#E6CBB2|#F2E5D9|#BF8040|#A7A094|#F1D19A|#D0E3EA|#B58C64|#D4B48F,0.733333,0.266667,0.733333,AbadiMT-CondensedLight|CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR6|CMR7|CMSY10|CMSY6|CMSY7|CMSY9|Calibri|Calibri-Bold|CambriaMath|Hubballi-Regular|LMRoman10-Regular|LMRomanDemi10-Regular|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT|TrebuchetMS
iclr-2026-eb4983c11917,ICLR,oral,foundation_200,14,6,20,20,1.0,49.6,50.5,0.95,0.5,0.3,0.6,0.0,7.607,#F7FCE3|#2259A6|#7CCCBB|#75C9BD|#F0F7D0|#D0EEE2|#C6E5EC|#77CAF2,0.8,0.2,0.75,Aptos|ArialMT|CMMI10|CMMI7|CMR10|CMR7|CMSY10|CMSY6|CMSY7|CMSY9|Calibri|Calibri-Italic|DejaVuSans|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM0900|SFRM1000|SegoeUISymbol
iclr-2026-ee69851b0726,ICLR,oral,foundation_200,8,10,18,18,1.0,19.778,9.0,0.444444,0.388889,0.222222,0.166667,0.0,9.963,#FFF3EC|#FFFCEF|#FFF6E5|#FBF4E4|#DECAC7|#ADB6AC|#E7B69C|#E2B8D7,0.5,0.611111,0.388889,CMEX10|CMEX7|CMMI10|CMMI5|CMMI7|CMR10|CMR5|CMR7|CMSY10|CMSY5|CMSY7|MSAM10|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|[none]
iclr-2026-f34826d49cba,ICLR,oral,foundation_200,13,1,14,14,1.0,18.357,14.5,0.0,0.214286,0.214286,0.142857,0.0,9.963,#1F77B4|#FFCDA2|#A8CAE0|#ABD8AB|#FDBEBF|#4D83B3|#90B7D5|#FAE2E3,0.928571,0.642857,0.357143,CMBX10|CMEX10|CMEX7|CMMI10|CMMI5|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMSY10|CMSY5|CMSY6|CMSY7|F97|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
iclr-2026-f37e773ebaa6,ICLR,oral,foundation_200,15,5,20,20,1.0,43.9,39.0,0.55,0.6,0.3,0.6,0.1,7.358,#C8EBF9|#1F77B4|#B8E0F2|#DEF0F8|#C5E9F7|#267CB8|#2177B3|#8FC1DB,0.75,0.1,0.9,CMBX10|CMEX10|CMMI10|CMMI5|CMMI7|CMMI9|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|Calibri-BoldItalic|Calibri-LightItalic|Cambria-Bold|CambriaMath|ComicSansMS|ComicSansMS-Bold|ComicSansMS-BoldItalic|ComicSansMS-Italic|DengXian-Regular|Dingbats|MSBM10|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
iclr-2026-f448909bdd66,ICLR,oral,replication_200,14,8,22,22,1.0,55.045,51.0,0.909091,0.5,0.318182,0.636364,0.0,9.963,#C7AA6E|#9EC1E1|#73523D|#49362B|#9E7663|#819C95|#5A707F|#DBDED6,0.681818,0.136364,0.863636,Aptos|Aptos-Bold|CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR5|CMR7|CMSY10|CMSY5|CMSY7|CambriaMath|Cmmi10|Cmr10|LinLibertine|LinLibertineB|LinLibertineBI|LinLibertineI|MSBM10|Menlo-Regular|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT|Wingdings-Regular
iclr-2026-f63ee6bf1935,ICLR,oral,replication_200,10,6,16,15,0.9375,36.733,30.0,0.866667,0.466667,0.066667,0.466667,0.0,9.963,#FFCCCC|#CCCCFF|#FFFBD6|#EA9775|#EA9774|#878EB8|#5D4D53|#878EB7,0.875,0.375,0.5,CMMI10|CMMI5|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|MSBM10|NimbusMonL-Regu|NimbusMonL-ReguObli|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
iclr-2026-f8c3d1a8ada1,ICLR,oral,replication_200,6,12,18,18,1.0,29.333,16.5,0.833333,0.166667,0.111111,0.111111,0.111111,9.963,#6A9ACE|#80AAA5|#2D3651|#E6EDD9|#EA8C42|#9FD0B2|#5E5E64|#517F7B,0.388889,0.055556,0.888889,CMBX10|CMEX10|CMMI10|CMMI5|CMMI7|CMMIB10|CMR10|CMR7|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CambriaMath|DejaVuSerif|DejaVuSerif-Bold|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
iclr-2026-f8f364a44221,ICLR,oral,foundation_200,35,48,83,83,1.0,30.566,16.0,0.963855,0.373494,0.13253,0.313253,0.012048,9.963,#E6E6FF|#CACAFF|#9999B2|#E1E1F9|#1F77B4|#138913|#0C0BFB|#E30621,0.204819,0.385542,0.614458,AppleColorEmoji|CMMI10|CMMI7|CMMI9|CMR10|CMR7|CMSY10|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Bold|HelveticaNeue-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal
iclr-2026-fac989b896c5,ICLR,oral,foundation_200,4,11,15,15,1.0,55.4,67.0,0.066667,0.8,0.066667,0.333333,0.2,8.966,#FFD9D9|#FFF2CC|#EAD1DC|#CFE2F3|#AC9292|#D8D2E9|#C0BDB3|#ACABA6,0.533333,0.4,0.6,CMBX10|CMEX10|CMMI10|CMMI6|CMMI7|CMMI9|CMR10|CMR7|CMSY10|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|font000000002e84fdd3|font000000002e851fa6
iclr-2026-fb08cee992a1,ICLR,oral,replication_200,22,8,30,30,1.0,24.967,20.5,0.0,0.533333,0.133333,0.4,0.0,7.433,#D5EEB5|#EDBFAB|#B3B3FE|#F5935F|#9E97E6|#7A9599|#CCCC87|#C07F87,0.566667,0.3,0.7,ArialMT|CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR7|CMSY10|CMSY6|CMSY7|Consolas|Consolas-Bold|Consolas-Italic|DejaVuSans|DejaVuSans-Bold|MSBM10|NimbusMonL-Regu|NimbusMonL-ReguObli|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
iclr-2026-fd78f005be2e,ICLR,oral,foundation_200,33,2,35,35,1.0,44.886,48.0,0.314286,0.771429,0.2,0.685714,0.0,9.963,#1515FF|#473425|#788784|#B88B5A|#756C57|#B5A891|#864A2B|#515E59,0.914286,0.114286,0.885714,CMEX10|CMEX7|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSS10|CMSS8|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|Cmmi10|DejaVuSans|DejaVuSans-Oblique|DejaVuSerif|MSAM10|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|NimbusSanL-Regu
