paper_id,conference,analysis_stratum,kind,label,page,placement,caption_start,x0,top,x1,bottom,caption_fonts,caption_size_median
icml-2026-19ec66cff1c1,ICML,spotlight,figure,Figure 78,62,appendix,UP-OCPvs.SF-OGD(lr=0.01)onAXPdataset;SF-OGD(lr=0.01)failstoexpandthe,85.039,414.559,129.782,424.522,CMR10,9.963
icml-2026-19ec66cff1c1,ICML,spotlight,figure,Figure 79,62,appendix,UP-OCPvs.PCtrl(lr=0.05)onsyntheticdatawithquadratictrendandrandomwaves;,85.039,611.369,129.384,621.332,CMR10,9.963
icml-2026-19ec66cff1c1,ICML,spotlight,figure,Figure 80,63,appendix,UP-OCPvs.PICtrl(lr=0.0)onsyntheticsinusoiddata;PIControllerfailstoadaptto,85.039,207.859,129.732,217.822,CMR10,9.963
icml-2026-2b91f2863fcf,ICML,spotlight,figure,Figure 3,14,appendix,"Portrait,",467.954,335.082,505.451,345.045,NimbusRomNo9L-Regu,9.963
icml-2026-536d8d3e0efc,ICML,spotlight,figure,Figure 2,6,main,worldhumanbehaviorsasshowninMazumdaretal.(2025).,224.167,436.871,260.421,446.834,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 1,4,main,Simplifiedproblem.,385.199,607.128,421.37,617.09,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 2,8,main,"Resultsofthebileveloptimization.Changeintransportationcostparametrization(left),",108.0,524.288,145.02,534.25,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 3,9,main,"Normalizeddistanced(Q,P;θ)betweenreferenceandtruedistributionbefore(violet)and",108.0,183.819,143.885,193.781,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 4,9,main,"UnderlyingtruedistributionP(redcontour)andsamples(black),unit-costellipsesdefined",108.0,584.909,143.832,594.871,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 5,10,main,Expectedabsoluteerrorontheworst-casedistributioneandexpectedabsoluteerror,108.0,155.935,145.396,165.897,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,table,Table 1,29,appendix,ListofHyperparametersusedforallnumericalexamples.,173.493,463.1,205.622,473.062,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,table,Table 2,30,appendix,ListofGaussiandistributions(meansandcovariancematrices)usedintheexperiments.,113.464,79.447,145.593,89.409,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 6,31,appendix,"UnderlyingtruedistributionP(redcontour)andsamples(black),unit-costellipsesdefined",108.0,193.658,143.832,203.62,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,table,Table 3,31,appendix,"Summaryofthe10modelsusedforlinearregression.Foreachmodel,x(10,10)and",107.691,438.172,139.262,448.134,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 7,31,appendix,Averageinitial(left)andfinal(right)objectives(worst-caseobjectiveinblueandout-of-,108.0,658.289,144.82,668.251,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 8,32,appendix,Averageresultsforthehigher-dimensionalportfoliooptimizationexampleusingaGaussian,108.0,434.179,143.402,444.141,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 9,33,appendix,Averageresults(worst-caseobjectiveinblueandout-of-sampleperformanceinred)when,108.0,241.19,144.03,251.152,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 10,33,appendix,Averageresults(worst-caseobjectiveinblueandout-of-sampleperformanceinred)when,108.0,582.232,148.459,592.194,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 11,34,appendix,"UnderlyingtruedistributionP(redcontour)andsamples(black),unit-costellipsesdefined",108.0,236.082,148.284,246.044,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 12,34,appendix,Expectedsquarederrorontheworst-casedistributioneandexpectedsquarederroron,108.0,576.833,149.318,586.795,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 13,35,appendix,Averageinitial(left)andfinal(right)objectives(worst-caseobjectiveinblueandout-of-,108.0,206.697,149.339,216.659,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 14,36,appendix,"Meanrelativeimprovementfordifferentcombinationsof(λ,η).",152.098,388.906,193.333,398.868,NimbusRomNo9L-Regu,9.963
icml-2026-a6577855483d,ICML,spotlight,figure,Figure 15,36,appendix,Coverageconstraint(11b)violations(90thpercentile)fordifferentcombinationsof,108.0,639.893,151.086,649.855,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 1,2,main,Overviewofourapproach.WeconstructBMbyextractingadvancedcompe-,108.0,231.497,144.403,241.46,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 2,2,main,Resultsofpopularmodelson,345.602,660.334,382.185,670.297,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 3,4,main,ExamplesoforiginalandperturbedproblemsfromBM.Theperturbationsare,108.0,195.113,144.045,205.076,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,table,Table 1,6,main,MainresultsonBM.,322.381,295.524,354.51,305.487,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,table,Table 2,6,main,Sycophanticbehaviorforproof-based,306.0,575.619,340.162,585.582,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 4,7,main,Sycophancyrateonfinal-answerandproof-stylequestions.,168.397,192.953,204.651,202.916,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 5,8,main,Self-sycophancyFigure6:Agenticsycophancy,150.243,211.12,186.497,221.083,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 6,8,main,Agenticsycophancy,346.341,211.12,382.595,221.083,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 7,8,main,ImprovementinsycophancythroughFigure8:Black-boxconfidence-basedselection,108.0,382.431,144.961,392.394,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 8,8,main,Black-boxconfidence-basedselection,313.922,382.431,350.086,392.394,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 9,15,appendix,Modelbehavioronthesycophanticallyrephrasedproblems.,167.037,208.044,203.291,218.007,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,table,Table 3,15,appendix,LLMsassycophanticdetectors.Costfor,306.0,346.389,338.189,356.352,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 10,16,appendix,Confidencedistributionstatisticsfortheblack-boxmethod.ThetoprowshowsaKDE,108.0,213.855,149.634,223.818,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,figure,Figure 11,17,appendix,Confidencedistributionstatisticsforthewhite-boxmethodonQ3-4B.Thetoprow,108.0,253.188,149.205,263.151,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,table,Table 4,18,appendix,AlistofcompetitionsourcesfortheproblemsinBM.,157.524,81.722,189.653,91.685,NimbusRomNo9L-Regu,9.963
icml-2026-ed7dc4e0461b,ICML,spotlight,table,Table 5,18,appendix,Hyperparemetersusedforsycophantic,306.0,577.02,339.674,586.983,NimbusRomNo9L-Regu,9.963
icml-2026-ed7f31d45d4a,ICML,spotlight,table,Table 1,3,main,SummaryofourupperboundresultsfortheGaussiankernelmatrix.p=0.173+o(1),71.564,293.14,110.489,304.049,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,table,Table 2,4,main,Summaryofourlowerbounds.1strow:[BIMW21]gavealowerboundofΩ(n).See,71.564,348.719,110.665,359.628,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,table,Table 3,13,main,ResultsforkerneldensityestimationqueriesthatcanbeusedinDefinition6.1.Note,71.564,519.941,110.985,530.85,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 1,15,main,Exponentofn(leftplot)andexponentofε(rightplot)fortheproblemofcomputings(K),72.0,152.722,113.884,163.631,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 2,30,appendix,"InAlgorithm3,weneedtocomputethesums(K),whichcanbebrokendownas",72.0,476.726,116.173,487.635,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 3,37,appendix,RepresentationofvKw.,219.574,248.466,262.481,259.375,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 4,41,appendix,"Plottingtherelativeerrorofthefinalλestimate,againsttheerrorεofthematrixvector",72.0,285.63,114.1,296.539,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 5,42,appendix,Trajectoriesofthenoisypowermethod(Algorithm2)aswevarythenumberofpower,72.0,369.886,115.446,380.795,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 6,42,appendix,"AnanalogousplottoFigure4,exceptwechangethebandwidthparametersothatthe",72.0,661.984,115.391,672.893,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 7,43,appendix,Relativeerrorofapproximatingλasafunctionofnumberofsamplestakenbythe,72.0,288.684,116.283,299.593,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 8,46,appendix,"Wevarythedatasetsizesaswellasεintheapproximatematrixvectorcomputation,and",72.0,718.932,114.186,729.841,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 9,47,appendix,"Wevarytheaveragekernelmatrixentry(byvaryingthescaleσ),andplottherelative",72.0,338.664,115.347,349.573,CMR10,10.909
icml-2026-ed7f31d45d4a,ICML,spotlight,figure,Figure 10,47,appendix,ComparingthenumberofKDEqueriesmade.,169.167,626.201,217.528,637.11,CMR10,10.909
icml-2026-f1190e536fe9,ICML,spotlight,figure,Figure 1,2,main,"Phasetransitionunderasloppyoracle.WevaryasinglenoiseknobJ,definedasJ=1−δ−",72.0,264.749,111.012,274.711,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,figure,Figure 2,3,main,TheWinnerTakesItAll.TheGRPOmean-fielddynamicsexhibitastrikingstructuralproperty:,72.0,269.22,110.869,279.182,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,figure,Figure 3,5,main,"Rate,notFate.Ourmean-fieldmulti-armedbanditanalysispredictsthat,wheneverlearning",72.0,354.384,111.641,364.346,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,figure,Figure 4,11,main,GeometryoftheProbabilitySimplex.Thepolicypevolvesonthenon-Euclideanmanifold,72.0,217.033,112.028,226.995,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,figure,Figure 5,17,main,KLregularizationsmoothsthephasetransitionatJ=0viaaninteriorfixedpoint.Incorporating,72.0,269.22,109.735,279.182,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,table,Table 1,18,main,ValidationAccuracy&NoiseSensitivity.Validationaccuracyaftertwoepochsacrossnoise,71.691,136.535,106.8,146.497,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,figure,Figure 6,25,appendix,Reward-variancegeometryundernoisyBernoullirewards.(Left)RewardvarianceVar(r)=,72.0,261.233,111.641,271.195,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,figure,Figure 7,31,appendix,Learnability-maximizingbadmasspundergroupz-scoredrewards.Weplottheinstantaneous,72.0,256.49,110.706,266.452,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,table,Table 2,51,appendix,Stabilityoftheuniformandpure–armequilibriaforthewithin–goodODEequation85.,95.98,700.323,129.295,710.285,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,table,Table 3,58,appendix,Stabilityofcanonicalequilibriaforthewithin–badODEequation115.,134.415,143.394,167.73,153.356,URWPalladioL-Roma,9.963
icml-2026-f1190e536fe9,ICML,spotlight,table,Table 4,60,appendix,Trainingconfiguration.,236.855,72.518,270.17,82.48,URWPalladioL-Roma,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 1,2,main,"EDIT-BenchtestsLLMs’real-worldeditingcapabilities.WeproposeEDIT-Bench,",108.0,209.194,143.921,219.157,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 2,3,main,Wedevelopanopen-sourceVSCodeextensiontocollectreal-worldedits.,139.581,233.396,175.835,243.359,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,table,Table 1,5,main,ComparingEDIT-Benchtootheredit-relatedbenchmarks.Wecompare,107.691,81.722,144.335,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 3,5,main,DistributionoflibrariesinEDIT-BenchforPythonproblems.EDIT-Benchcon-,108.0,318.015,145.192,327.978,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,table,Table 2,6,main,ComparinguserinstructionswritteninIDEtotheinstructionswrittenbyhuman,107.691,81.722,141.073,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 4,7,main,Weevaluate40LLMsonEDIT-Bench.Wereportthepass@1ofeachmodel;only1,108.0,288.121,144.498,298.084,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,table,Table 3,7,main,"Additionalcontextaffectsperformance.Highlightedcodeiscrucialtoperformance,",107.691,535.269,141.174,545.232,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 5,8,main,Comparingtop-performingopen-weightandclosedmodels.Toillustrateindividual,108.0,175.119,145.142,185.082,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 6,16,appendix,DistributionoffiletypesoverinstructededitusersinEditBenchExt.Themajorityofusers,108.0,470.67,144.01,480.633,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 7,17,appendix,DistributionofnaturallanguagesinuserinstructionsforinstructededitsinEditBenchExt.,108.0,354.552,144.3,364.515,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 8,17,appendix,Distributionofhighlightedcode(alsoreferredtoascodetoedit)tokenlengths.Usersdo,108.0,682.537,144.55,692.5,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 9,18,appendix,Distributionofthenumberofcharactersinuserinstructions.,165.927,360.032,202.181,369.995,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 10,18,appendix,Distributionofcontextlength(definedbytheprefixandsuffixtokenlength)ofcodefiles.,108.0,688.017,148.697,697.98,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,table,Table 4,19,appendix,"Fullexamplesofuserinstructionsacrossdifferenttaskcategories,comparingwithtwo",107.691,204.954,141.052,214.917,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,table,Table 5,20,appendix,"Additionalexamplesofuserinstructionsacrossdifferenttaskcategories,comparingwith",107.691,228.864,140.38,238.827,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 11,21,appendix,Examplecodefileandhighlightedsection.Theuserinstructionforthisfile:”Canyouedit,108.0,684.71,148.381,694.673,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 12,22,appendix,"Librarydistributionsforcomparisonbenchmarks:CanItEdit(25uniqueimports),Polyglot",108.0,445.026,148.313,454.989,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,table,Table 6,23,appendix,Eachmodelinourexperimentswiththeirofficialnamesandproviderlinks,138.953,81.722,171.082,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 13,24,appendix,Wholepromptgiventomodels,220.387,352.92,261.622,362.883,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 14,24,appendix,CursorPositionpromptgiventomodels,190.499,682.151,231.734,692.114,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,figure,Figure 15,25,appendix,NoHighlightpromptgiventomodels,199.465,480.424,240.7,490.387,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,table,Table 7,26,appendix,Effectofcontextlengthonaveragepass@1.,200.332,173.293,232.461,183.256,NimbusRomNo9L-Regu,9.963
iclr-2026-0111e4fa230c,ICLR,oral,table,Table 8,26,appendix,Comparinginstructionandhighlightlengthforeasyversushardquestions.,139.436,323.621,171.565,333.584,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 1,2,main,"SimulatingaMindforAvatars.Wemodelavatarbehaviorusingdual-processtheory,",108.0,375.72,144.911,385.683,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 2,4,main,TheDual-SystemSimulationFramework.Ourframeworkmodelsavatarbehaviorby,108.0,252.571,144.782,262.534,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 3,6,main,TheReferenceConditioningDilemma.Left:Theevolutionofreferenceconditioning,108.0,314.641,144.752,324.604,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,table,Table 1,7,main,Ablationstudiesonourproposedframework.,191.67,81.722,223.799,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,table,Table 2,7,main,Pairwisesubjectiveablationstudyandcomponentcomparison.WereportLip-,108.0,265.665,142.371,275.628,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,table,Table 3,8,main,Comparisonwithexistingmethodsonmulti-personanimation.Wereportquantitative,108.0,81.722,140.368,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,table,Table 4,8,main,Quantitativecomparisonwithaudio-conditionedanimationbaselines.(Left)Portrait,108.0,237.337,140.598,247.3,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 4,9,main,GeneralizationandMulti-PersonResults.Ourmodelgeneralizestodiversenon-human,108.0,458.004,144.055,467.967,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 5,9,main,SubjectiveUserPreferenceStudy.Wepresentresultsfromtwoevaluationsettings:,108.0,501.607,145.499,511.57,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 6,20,appendix,ReasoningProcessVisualization.Thegeneratedmotionmatchesthespeechcontentand,108.0,272.112,144.144,282.075,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,table,Table 5,26,appendix,MLLM-basedEvaluation.Pairwisecomparisonresults(GSBScore)withindividual,108.0,81.722,141.544,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,table,Table 6,26,appendix,"SubjectiveEvaluationvs.Wan2.2-S2V.SubjectiveevaluationagainstWan2.2-S2V,in-",108.0,197.995,140.857,207.958,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 7,29,appendix,QualitativeComparisonwithRecentMethods.,187.501,390.313,223.755,400.276,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 8,29,appendix,EffectivenessofPLFinPreservingContentConsistency.,167.242,519.708,203.496,529.671,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 9,30,appendix,EffectivenessofPLFinMaintainingMotionDynamics.,169.508,567.458,205.762,577.421,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 10,31,appendix,"Qualitativeresultsofthereflectionprocess.Withoutreflection(firstrow),anill-",108.0,228.518,150.61,238.481,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 11,31,appendix,"Qualitativeresultsofthereflectionprocess.Withoutreflection(firstrow),anill-",108.0,375.449,150.61,385.412,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 12,32,appendix,"QualitativecomparisonwithOmniHuman-1(Linetal.,2025b),astate-of-the-art",108.0,393.288,149.992,403.251,NimbusRomNo9L-Regu,9.963
iclr-2026-0853a1e684f7,ICLR,oral,figure,Figure 13,33,appendix,"Limitationsofourmethod.Despiteitsstrongperformance,ourmethodexhibitslimita-",108.0,259.707,149.046,269.67,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 1,2,main,"Comparisonamong(a)videogenerativeDiT,(b)restorationDiT,and(c)ourStableVideo",108.0,180.373,144.045,190.336,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 2,3,main,Training-testhypothe-,365.398,488.798,402.678,498.761,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 3,5,main,StableVideoInfinity.We(a)injecterrorsintocleanlatenttobreaktheerror-freehypoth-,108.0,273.446,144.045,283.409,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 4,6,main,"Errorcalculation.Indifferentcases,thelatenterrorEandnoiseerrorEarecalcu-",108.0,212.665,144.224,222.628,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 1,7,main,"Genericvideogenerationwithdiversesettings.Bold,Underlinehighlightsthehighest,",108.0,369.443,141.106,379.406,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 2,7,main,Audio-conditionedlongtalk.,129.714,441.086,161.843,451.049,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 3,7,main,Skeleton-conditionedlongdance.,322.087,439.564,354.216,449.527,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 5,8,main,Stabilitycomparisonaboutvideolength.SVIismorestablewithoutanobviousdecrease.,108.0,179.46,144.234,189.423,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 4,8,main,Ablationstudyoneacherrorterm.Figure6:Errorcorrectioncomparison.,122.753,272.184,154.882,282.147,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 6,8,main,Errorcorrectioncomparison.,331.607,271.826,367.861,281.789,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 7,9,main,Qualitativecomparisonwiththebestspecific-domainmethods(seevideosinAppxE).,113.863,306.999,150.117,316.962,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 8,10,main,Extremelyultra-longgenerationresults(10+minutes).Thevideosaregeneratedwithlong,108.0,279.074,143.895,289.037,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 9,10,main,Visualizationoflastframesofgeneratedvideoclips.Thewomanexitsthecurrentscene,108.0,405.869,144.563,415.832,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 10,14,appendix,"Overviewoftheproposedend-to-endautomaticpipeline,whichisabletogeneratein-",108.0,402.232,149.803,412.195,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 5,17,appendix,Exploringnaivevideoextensionmethods.Thebestishighlightedinred(abnormallylarge).,108.0,188.322,139.701,198.285,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 6,17,appendix,Comparisonbetweenself-generatederrors,108.0,261.361,139.621,271.324,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 7,17,appendix,Analysisonerror-recyclingintensity,315.389,266.741,348.335,276.704,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 8,17,appendix,AblationstudyonerrorbanksizeZ.,294.798,676.82,326.927,686.783,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 9,18,appendix,"ExploringdifferentLoRAranks,wherelargerranksindicatemoretrainableparameters.",113.479,142.693,145.608,152.656,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 10,18,appendix,Exploringdifferentonlineerrorinjectionvariations.,182.39,245.036,219.501,254.999,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 11,19,appendix,VBenchbenchmarkresultsforlong-videogeneration(50-clip).,159.874,152.656,196.985,162.619,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,table,Table 12,19,appendix,Detailedhyperparametersusedinthetrainingandtest.,177.189,505.516,214.3,515.479,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 11,20,appendix,Qualitativeresultsaboutairplanelandingstory.,189.727,688.445,230.962,698.408,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 12,21,appendix,Qualitativeresultsaboutthecatstory.,208.821,688.445,250.056,698.408,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 13,22,appendix,Qualitativeresultsaboutthemotorcyclestory.,192.293,688.445,233.528,698.408,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 14,23,appendix,Qualitativeresultsaboutthezoostory.,207.436,688.445,248.671,698.408,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 15,24,appendix,Qualitativeresultsaboutthebabystory.,204.945,688.445,246.18,698.408,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 16,25,appendix,Qualitativeresultsaboutthedancing.,209.742,584.518,250.977,594.481,NimbusRomNo9L-Regu,9.963
iclr-2026-0f9a4f0ba34a,ICLR,oral,figure,Figure 17,26,appendix,Qualitativeresultsaboutthetalkingface.,202.186,700.314,243.421,710.277,NimbusRomNo9L-Regu,9.963
